index,szum
1179,0.007407557374287386
1180,0.002021684717776396
1181,0.0012188098220716685
1182,0.04070725496879678
1183,0.04131546150888715
1184,0.00710137018114071
1185,0.012363607878098709
1186,0.023070891768429917
1187,0.020451756599228054
1188,0.041789832567612
1189,0.028593943991394057
1190,0.0036615955284815616
1191,0.013676435110639009
1192,0.014107744042883636
1193,0.01551575928681507
1194,0.0010274559664437597
1195,0.0047447356161865375
1196,0.02497631297387497
1197,0.00958671005114281
1198,0.029984268061658118
1199,0.02965642756983595
1200,0.000947039928939016
1201,0.047341293164561135
1202,0.02434800238999396
1203,0.031747184356618094
1204,0.019885619860290953
1205,0.03156433491959434
1206,0.03195423509451545
1207,0.013144816403385289
1208,0.02602522239103767
1209,0.03118383285072009
1210,0.02789051907175348
1211,0.036215123006525775
1212,0.029596504057037752
1213,0.05685246356410237
1214,0.03665071474376629
1215,0.0132886915656912
1216,0.025223348918917067
1217,0.02400144195073506
1218,0.035188271298159886
1219,0.014508695062240725
1220,0.030241317105727705
1221,0.04365580504443872
1222,0.028422679109321475
1223,0.035437670253760975
1224,0.018324182966103483
1225,0.055454406074406125
1226,0.037758726063195976
1227,0.010780702192160667
1228,0.044898786053918144
1229,0.03819174815972942
1230,0.02154446237158214
1231,0.02036716487750531
1232,0.03782006870428815
1233,0.016144230760729777
1234,0.045314786697543144
1235,0.005352036036977645
1236,0.01394998433290611
1237,0.04531730824930022
1238,0.04289193214024864
1239,0.02616520496020732
1240,0.02676512060978308
1241,0.006782790817400856
1242,0.04951846027342208
